time,x,y,v,w,traffic,enc_r,enc_l,laser
125.38499069213867,-0.00027942918600300665,0.037364014089011785,0.035716583924025526,-0.008375578435154019,UNKNOWN,0.0,0.3491421937942505,5.0
125.44228053092957,-0.0002780150186334458,0.03723906947033882,0.035716583924025526,-0.008375578435154019,UNKNOWN,0.3511163592338562,0.0,5.0
125.45750164985657,-0.0002746468089647367,0.0369732152813891,0.035716583924025526,-0.008375578435154019,UNKNOWN,0.3511163592338562,0.0,5.0
125.46926474571228,-0.00023583458209162062,0.034464737329680646,0.03371242023936878,-0.009669626139783727,UNKNOWN,1.7551016807556152,1.4040813446044922,5.0
125.5180869102478,-0.00023270827781030968,0.034289344919818075,0.03125350654063273,-0.021795091433157943,UNKNOWN,0.35050901770591736,0.35047709941864014,5.0
125.51923060417175,-0.00022894149142241004,0.03409834817939647,0.03125350654063273,-0.021795091433157943,UNKNOWN,0.6990451216697693,0.0,5.0
125.5370626449585,-0.00021033407534604495,0.0332443211086141,0.03125350654063273,-0.021795091433157943,UNKNOWN,0.6992355585098267,1.7479301691055298,5.0
125.54521417617798,-0.0001776619882062591,0.03137309446723003,0.029920487836609153,-0.023000188201134364,UNKNOWN,0.7688449621200562,0.7687681913375854,5.0
125.56575536727905,-0.00017599404112679816,0.03128243726025818,0.02845883605719474,-0.02526755546406001,UNKNOWN,0.34961777925491333,0.0,5.0
125.5751678943634,-0.00017095986055663982,0.031022662060149142,0.02845883605719474,-0.02526755546406001,UNKNOWN,0.35050901770591736,0.35047709941864014,5.0
125.57642555236816,-0.0001546703654719032,0.030182092508082924,0.02716423993381057,-0.02849769650995526,UNKNOWN,0.6989816427230835,1.3963154554367065,5.0
125.5773618221283,-0.0001546703654719032,0.030182092508082924,0.02716423993381057,-0.02849769650995526,UNKNOWN,1.0521975755691528,1.0529650449752808,5.0
125.71529817581177,-0.00015123520306581703,0.030004801137523945,0.02716423993381057,-0.02849769650995526,UNKNOWN,0.35050901770591736,0.3503176271915436,5.0
125.73268699645996,-0.00014110214184804648,0.029481840199638464,0.02716423993381057,-0.02849769650995526,UNKNOWN,0.6992355585098267,0.6991720795631409,5.0
125.74822354316711,-0.00012815632772276384,0.028813723701462863,0.02716423993381057,-0.02849769650995526,UNKNOWN,0.7010180354118347,0.7009541988372803,5.0
125.7557110786438,-0.000122883442453136,0.02856049144292081,0.025932607833512394,-0.03274319245419477,UNKNOWN,0.34993553161621094,0.34990376234054565,5.0
125.75680589675903,-0.00011737602535271823,0.028295997286392167,0.025932607833512394,-0.03274319245419477,UNKNOWN,0.7003167271614075,0.35015836358070374,5.0
125.78826403617859,-9.511415199297517e-05,0.027248409444273043,0.025932607833512394,-0.03274319245419477,UNKNOWN,0.3504451811313629,0.3504451811313629,5.0
125.7895290851593,-8.568368926727688e-05,0.026855481101077258,0.02523154614783326,-0.035577750477672865,UNKNOWN,0.0,0.35047709941864014,5.0
125.79076313972473,-8.119383903314836e-05,0.02667883959964473,0.024011066836079682,-0.04091754107599499,UNKNOWN,0.35050901770591736,0.6994896531105042,5.0
125.79179334640503,-6.180113723740169e-05,0.02584513791403271,0.024011066836079682,-0.04091754107599499,UNKNOWN,0.0,0.3502539098262787,5.0
125.79283809661865,-5.875662077112594e-05,0.025715374446497796,0.022825024334530875,-0.040093798623057175,UNKNOWN,0.7004441022872925,0.7000620365142822,5.0
125.79374146461487,-5.09417179960863e-05,0.025361086987318072,0.022825024334530875,-0.040093798623057175,UNKNOWN,1.0515270233154297,0.7009541988372803,5.0
125.79463911056519,-4.1205187208226436e-05,0.02491970373034533,0.022825024334530875,-0.040093798623057175,UNKNOWN,0.34961777925491333,1.0487580299377441,5.0
125.79554414749146,-2.9146627563616323e-05,0.024395746531152823,0.022825024334530875,-0.040093798623057175,UNKNOWN,0.0,0.3505728244781494,5.0
125.9375536441803,-2.6483815196585207e-05,0.02426379556341221,0.022825024334530875,-0.040093798623057175,UNKNOWN,0.3496813178062439,0.0,5.0
125.949786901474,-1.5278600677746826e-05,0.023745221156273467,0.022825024334530875,-0.040093798623057175,UNKNOWN,0.3504451811313629,1.050857424736023,5.0
125.9705958366394,-8.678401631293673e-06,0.023394217291920368,0.02183742901519725,-0.04102574192930186,UNKNOWN,1.049139142036438,0.34977659583091736,5.0
125.97547149658203,-1.4227128951221792e-06,0.02304373334714422,0.02183742901519725,-0.04102574192930186,UNKNOWN,1.049139142036438,0.34977659583091736,5.0
125.98455572128296,5.9335089182656714e-06,0.02265257791294726,0.02183742901519725,-0.04102574192930186,UNKNOWN,0.3496495485305786,0.6992355585098267,5.0
125.9859721660614,8.983130070175427e-06,0.022477274858362154,0.02022954898809012,-0.035588532677152784,UNKNOWN,0.35050901770591736,0.35047709941864014,5.0
125.98704242706299,2.3730524210785597e-05,0.02155071645212794,0.02022954898809012,-0.035588532677152784,UNKNOWN,0.35102033615112305,0.34958603978157043,5.0
125.9881043434143,2.6442172781815953e-05,0.021356998706419633,0.01939565656577822,-0.03019633805311095,UNKNOWN,0.6992355585098267,0.35041332244873047,5.0
125.98916482925415,3.1651166956772516e-05,0.020984872827070577,0.018647242858221474,-0.03412562811312281,UNKNOWN,0.35041332244873047,0.34942740201950073,5.0
